							
Synechocystis sp. PCC 6803							
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
2286	-	slr7024	38505692	1	22328	24058	1
2286	-	slr7025	38505693	1	24079	24495	2
2286	-	slr7026	38505694	1	24509	24886	3
2287	-	slr7032	38505700	1	30352	30669	1
2288	-	slr7037	38505705	1	32647	35523	1
2289	-	slr7049	38505717	1	41845	42492	1
2290	-	slr7052	38505720	1	43997	44320	1
2291	-	slr7054	38505722	1	45058	45630	1
2292	-	slr7057	38505725	1	47529	48242	1
2293	-	slr7058	38505726	1	48431	48733	1
2293	-	slr7059	38505727	1	48790	49434	2
2293	-	slr7060	38505728	1	49431	51197	3
2294	-	slr7061	38505729	1	51537	52805	1
2295	-	slr7068	38505736	1	62908	64011	1
2296	-	slr7071	38505739	1	64822	65832	1
2296	-	ssr7072	38505740	1	65842	66123	2
2297	-	slr7073	38505741	1	66223	66567	1
2298	-	slr7076	38505744	1	69379	69768	1
2299	-	slr7080	38505748	1	75157	76089	1
2300	-	slr7081	38505749	1	76204	77592	1
2300	-	slr7082	38505750	1	77632	78591	2
2300	-	slr7083	38505751	1	78642	79775	3
2300	-	ssr7084	38505752	1	79821	80048	4
2301	-	slr7088	38505756	1	83501	83881	1
2302	-	slr7091	38505759	1	88262	88630	1
2302	-	slr7092	38505760	1	88627	89616	2
2302	-	ssr7093	38505761	1	89620	89898	3
2303	-	slr7094	38505762	1	93265	93654	1
2303	-	slr7095	38505763	1	93673	94188	2
2303	-	slr7096	38505764	1	94198	94611	3
2304	-	slr7097	38505765	1	94718	95344	1
2304	-	slr7098	38505766	1	95369	96241	2
2305	-	slr7099	38505767	1	96348	96938	1
2306	-	slr7100	38505768	1	97173	98522	1
2306	-	slr7101	38505769	1	98473	99015	2
2307	-	slr7102	38505770	1	99125	100141	1
2308	-	slr7104	38505772	1	100781	101140	1
2308	-	slr7105	38505773	1	101134	101628	2
2309	-	slr8021	38505796	1	18529	19311	1
2309	-	slr8022	38505797	1	19356	19691	2
2310	-	slr8023	38505798	1	19938	21278	1
2311	-	slr8026	38505801	1	22461	22985	1
2312	-	slr8029	38505804	1	24295	24861	1
2313	-	slr8030	38505805	1	25147	27345	1
2314	-	slr8036	38505811	1	30678	31376	1
2314	-	slr8037	38505812	1	31348	32598	2
2315	-	slr8038	38505813	1	32698	36411	1
2316	-	slr8044	38505819	1	39491	40969	1
2317	-	slr8045	38505820	1	41056	41415	1
2317	-	slr8046	38505821	1	41409	41903	2
2318	psbI	sml0001	16331287	-1	2350140	2350256	1
2319	psbX	sml0002	16331513	-1	2613481	2613600	1
2320	psbM	sml0003	16329300	-1	146724	146831	1
2321	ycf6	sml0004	16329316	-1	160004	160093	1
2321	-	sgl0002	16329315	-1	159812	159961	2
2322	psbK	sml0005	16329667	-1	553065	553202	1
2323	ycf32	sml0007	16330314	-1	1268189	1268308	1
2324	psaJ	sml0008	16330699	-1	1687326	1687448	1
2325	psbT	smr0001	16331335	1	2414584	2414679	1
2326	petM	smr0003	16331964	1	3118192	3118302	1
2327	psaI	smr0004	16332234	1	3458023	3458145	1
2328	psaM	smr0005	16329597	1	467201	467296	1
2329	psbN	smr0009	16330222	1	1167333	1167464	1
2330	petG	smr0010	16330828	1	1823570	1823686	1
2331	petF	ssl0020	16331399	-1	2484890	2485183	1
2332	-	ssl0172	16331856	-1	2997811	2998080	1
2333	-	ssl0242	16331165	-1	2209703	2209939	1
2334	-	ssl0259	16331153	-1	2193591	2193812	1
2335	-	ssl0294	16331273	-1	2330147	2330359	1
2336	-	ssl0296	16331271	-1	2328616	2328870	1
2336	-	sll0161	16331270	-1	2328393	2328695	2
2337	-	ssl0331	16331639	-1	2750577	2750816	1
2338	-	ssl0350	16331628	-1	2738712	2738915	1
2339	-	ssl0352	16331625	-1	2735422	2735598	1
2340	-	ssl0353	16331623	-1	2734030	2734323	1
2341	-	ssl0410	16329312	-1	156741	157013	1
2342	-	ssl0426	16329292	-1	141123	141416	1
2343	-	ssl0438	16330557	-1	1535654	1535923	1
2344	nblA	ssl0452	16330547	-1	1523796	1523984	1
2345	nblA	ssl0453	16330546	-1	1523527	1523709	1
2346	-	ssl0461	16330537	-1	1515351	1515602	1
2346	dfp	sll0250	16330536	-1	1514130	1515338	2
2347	-	ssl0467	16330529	-1	1508171	1508386	1
2348	-	ssl0483	16331107	-1	2132257	2132457	1
2349	-	ssl0511	16331891	-1	3042487	3042684	1
2350	psaC	ssl0563	16331238	-1	2287334	2287579	1
2351	-	ssl0564	16331237	-1	2286798	2287067	1
2351	-	sll0296	16331236	-1	2286186	2286746	2
2352	rpsU	ssl0601	16331371	-1	2448222	2448404	1
2353	glnB	ssl0707	304569550	-1	2152291	2152629	1
2354	-	ssl0738	16331603	-1	2711419	2711637	1
2355	-	ssl0750	16331590	-1	2696125	2696406	1
2356	-	ssl0769	16331462	-1	2558423	2558617	1
2357	-	ssl0787	16331447	-1	2544024	2544323	1
2358	-	ssl0788	16331446	-1	2543725	2544018	1
2359	-	ssl1004	16332080	-1	3262471	3262749	1
2359	-	sll0525	16332079	-1	3262064	3262459	2
2360	-	ssl1045	16331697	-1	2817226	2817453	1
2361	-	ssl1046	16331694	-1	2816066	2816320	1
2362	-	ssl1263	16331962	-1	3116440	3116682	1
2363	-	ssl1277	16331938	-1	3094773	3094970	1
2363	-	sll0677	16331937	-1	3093908	3094693	2
2363	-	sll0678	16331936	-1	3093408	3093845	3
2364	-	ssl1300	16331533	-1	2631611	2631868	1
2364	vapC	sll0690	16331532	-1	2631207	2631608	2
2365	-	ssl1326	16329275	-1	121706	121990	1
2366	ycf33	ssl1417	16331340	-1	2417266	2417466	1
2366	rbfA	sll0754	16331339	-1	2416806	2417207	2
2366	-	sll0755	304569551	-1	2416091	2416783	3
2367	rpmI	ssl1426	16331324	-1	2405109	2405312	1
2367	rplT	sll0767	16331323	-1	2404615	2404968	2
2368	-	ssl1498	16330735	-1	1719356	1719541	1
2369	-	ssl1507	16330726	-1	1710814	1711014	1
2370	-	ssl1520	16330706	-1	1692332	1692559	1
2370	-	sll0818	16330705	-1	1691493	1692332	2
2371	-	ssl1533	16331733	-1	2860071	2860289	1
2372	-	ssl1552	16331721	-1	2844809	2845072	1
2373	-	ssl1633	16330195	-1	1141803	1142015	1
2374	-	ssl1690	16331673	-1	2796438	2796656	1
2374	citH	sll0891	16331672	-1	2795426	2796400	2
2374	panD	sll0892	16331671	-1	2794938	2795375	3
2375	rpsO	ssl1784	16329474	-1	336313	336582	1
2376	-	ssl1807	16331218	-1	2264491	2264781	1
2377	-	ssl1911	16329742	-1	631896	632093	1
2378	-	ssl1918	16329643	-1	523821	524114	1
2378	-	sll1001	16329642	-1	523016	523798	2
2378	ycf22	sll1002	16329641	-1	521483	522853	3
2379	-	ssl1920	16329640	-1	521076	521357	1
2379	-	ssl1922	16329639	-1	520918	521169	2
2380	-	ssl1923	16329638	-1	520682	520840	1
2381	-	ssl1972	16329534	-1	390353	390634	1
2381	-	sll1025	16329533	-1	389175	390353	2
2382	-	ssl2009	16329359	-1	209527	209826	1
2383	-	ssl2069	16329232	-1	73978	74229	1
2383	-	sll1060	16329231	-1	70944	74042	2
2383	-	sll1061	16329230	-1	70420	70935	3
2383	-	sll1062	16329229	-1	70016	70393	4
2384	acpP	ssl2084	16329904	-1	821550	821783	1
2384	fabF	sll1069	16329903	-1	820102	821352	2
2385	-	ssl2138	16330930	-1	1933854	1934060	1
2385	-	sll1092	16330929	-1	1933468	1933854	2
2386	-	ssl2148	16330925	-1	1927725	1928021	1
2387	rpiB	ssl2153	16330920	-1	1922791	1923087	1
2388	-	ssl2162	16330908	-1	1911570	1911785	1
2389	rpsT	ssl2233	16329959	-1	861873	862166	1
2390	-	ssl2245	16330121	-1	1048750	1049016	1
2390	-	sll1130	16330120	-1	1048406	1048753	2
2391	-	ssl2250	16330116	-1	1044517	1044693	1
2392	-	ssl2384	16329436	-1	293496	293669	1
2393	-	ssl2501	16330177	-1	1116360	1116629	1
2394	hliA	ssl2542	16329801	-1	701138	701350	1
2395	-	ssl2559	16329789	-1	684143	684439	1
2395	pobA	sll1297	16329788	-1	683140	684156	2
2396	-	ssl2595	16330223	-1	1167510	1167779	1
2397	psbH	ssl2598	16330221	-1	1167053	1167247	1
2398	-	ssl2781	16330604	-1	1590134	1590382	1
2399	-	ssl2789	16330595	-1	1580586	1580801	1
2399	-	sll1429	16330594	-1	1579624	1580538	2
2400	-	ssl2823	16330067	-1	987740	987967	1
2400	-	sll1466	16330066	-1	986492	987733	2
2401	-	ssl2874	16332175	-1	3383577	3383846	1
2402	-	ssl2920	16329606	-1	474789	475007	1
2403	vapB	ssl2922	16329605	-1	474205	474432	1
2403	vapC	ssl2923	16329604	-1	473953	474204	2
2404	-	ssl2971	16331049	-1	2065509	2065808	1
2405	-	ssl2982	16331038	-1	2048144	2048374	1
2406	-	ssl3044	16330969	-1	1975575	1975874	1
2407	cpcD	ssl3093	16329820	-1	724094	724345	1
2408	-	ssl3127	16330508	-1	1479950	1480177	1
2409	repA	ssl3177	16330087	-1	1012616	1012888	1
2410	secE	ssl3335	16330013	-1	926313	926558	1
2410	nusG	sll1742	16330012	-1	925416	926033	2
2410	rplK	sll1743	16330011	-1	924889	925314	3
2410	rplA	sll1744	16330010	-1	924086	924802	4
2410	rplJ	sll1745	16330009	-1	923318	923839	5
2410	rplL	sll1746	16330008	-1	922844	923230	6
2411	-	ssl3364	16330291	-1	1242765	1242989	1
2412	clpS	ssl3379	16330271	-1	1226686	1226982	1
2413	-	ssl3382	16330267	-1	1223255	1223431	1
2413	-	ssl3383	16330266	-1	1222937	1223209	2
2413	-	sll1769	16330265	-1	1222610	1222927	3
2414	-	ssl3446	16329911	-1	826070	826249	1
2415	-	ssl3451	16329906	-1	822461	822706	1
2415	-	sll1068	16329905	-1	821993	822424	2
2416	-	ssl3549	16330794	-1	1783442	1783672	1
2417	-	ssl3573	16330777	-1	1763340	1763624	1
2418	hypC	ssl3580	16330772	-1	1757284	1757514	1
2418	act	sll1900	16330771	-1	1756594	1757223	2
2419	-	ssl3615	16329871	-1	776058	776342	1
2419	-	sll1912	16329870	-1	775687	776061	2
2419	-	sll1913	16329869	-1	773827	775626	3
2420	-	ssl3692	16330461	-1	1420550	1420846	1
2420	-	sll1954	16330460	-1	1419906	1420511	2
2421	-	ssl3712	16330006	-1	920942	921196	1
2422	-	ssl3769	16330577	-1	1558427	1558651	1
2423	-	ssl3829	16330313	-1	1267693	1267950	1
2424	-	ssl5001	38505536	-1	195	374	1
2425	-	ssl5007	38505542	-1	15233	15481	1
2426	-	ssl5008	38505543	-1	15639	15812	1
2427	-	ssl5015	38505550	-1	21479	21760	1
2427	-	sll5014	38505549	-1	20523	21479	2
2428	-	ssl5027	38505562	-1	30281	30574	1
2429	-	ssl5031	38505566	-1	32865	32978	1
2430	-	ssl5039	38505574	-1	38437	38730	1
2431	-	ssl5064	38505599	-1	66782	67072	1
2432	-	ssl5070	38505605	-1	71192	71446	1
2433	-	ssl5091	38505626	-1	90353	90601	1
2434	-	ssl5095	38505630	-1	93233	93520	1
2435	-	ssl5098	38505633	-1	94925	95137	1
2435	-	sll5097	38505632	-1	93862	94866	2
2435	-	ssl5096	38505631	-1	93656	93865	3
2436	-	ssl5099	38505634	-1	95256	95549	1
2437	-	ssl5100	38505635	-1	95697	95903	1
2438	-	ssl5114	38505649	-1	106087	106371	1
2438	-	ssl5113	38505648	-1	105753	106043	2
2439	-	ssl5125	38505660	-1	113239	113463	1
2440	-	ssl6018	38505843	-1	21554	21769	1
2441	-	ssl6023	38505848	-1	23898	24110	1
2442	-	ssl6061	38505886	-1	57700	57906	1
2442	-	sll6060	38505885	-1	57133	57666	2
2443	-	ssl6077	38505902	-1	76272	76487	1
2444	-	ssl6082	38505907	-1	78616	78828	1
2445	-	ssl7004	38505672	-1	1799	2032	1
2445	-	sll7003	38505671	-1	1399	1827	2
2446	-	ssl7007	38505675	-1	3367	3591	1
2446	-	sll7006	38505674	-1	3041	3364	2
2447	-	ssl7019	38505687	-1	18056	18313	1
2448	-	ssl7020	38505688	-1	19089	19259	1
2449	-	ssl7022	38505690	-1	19808	19996	1
2449	-	ssl7021	38505689	-1	19594	19779	2
2450	-	ssl7039	38505707	-1	36189	36479	1
2450	-	ssl7038	38505706	-1	35891	36178	2
2451	-	ssl7042	38505710	-1	37267	37521	1
2452	-	ssl7046	38505714	-1	40245	40514	1
2452	-	ssl7045	38505713	-1	40013	40234	2
2453	-	ssl7048	38505716	-1	41419	41640	1
2454	-	ssl7051	38505719	-1	43751	44017	1
2455	-	ssl7053	38505721	-1	44777	45019	1
2456	-	ssl8010	38505785	-1	8440	8619	1
2457	-	ssl8024	38505799	-1	21321	21512	1
2458	-	ssl8028	38505803	-1	23856	24077	1
2458	-	sll8027	38505802	-1	23434	23859	2
2459	-	ssl8039	38505814	-1	36860	37141	1
2460	-	ssr0109	16331479	1	2576092	2576280	1
2460	-	slr0053	16331480	1	2576285	2576824	2
2460	dgkA	slr0054	16331481	1	2576889	2577416	3
2461	-	ssr0256	16331166	1	2210451	2210705	1
2461	-	slr0166	16331167	1	2210626	2210928	2
2462	ftrV	ssr0330	16331634	1	2745934	2746161	1
2463	-	ssr0332	16331637	1	2748946	2749158	1
2464	-	ssr0336	16331641	1	2754850	2755086	1
2465	-	ssr0349	16331417	1	2509823	2510014	1
2466	psaK	ssr0390	16329311	1	156391	156651	1
2467	rpsP	ssr0482	16331102	1	2127879	2128127	1
2467	-	slr0287	16331103	1	2128168	2128524	2
2468	-	ssr0536	16331242	1	2290705	2290959	1
2469	-	ssr0657	16331129	1	2154205	2154498	1
2470	-	ssr0692	16331589	1	2695620	2695775	1
2471	-	ssr0693	16331591	1	2696549	2696836	1
2472	-	ssr0756	16331065	1	2084575	2084760	1
2473	-	ssr0761	16331067	1	2085826	2086110	1
2474	-	ssr0817	16332279	1	3513229	3513441	1
2475	-	ssr0871	16331788	1	2921446	2921604	1
2475	-	slr0511	16331789	1	2921660	2922439	2
2476	-	ssr1038	16331816	1	2950107	2950343	1
2477	-	ssr1114	16332147	1	3347941	3348201	1
2477	-	slr0664	16332148	1	3348191	3348553	2
2478	-	ssr1155	16329570	1	437705	437908	1
2478	-	slr0689	16329571	1	437922	439118	2
2479	ESI3	ssr1169	16331929	1	3084346	3084585	1
2480	-	ssr1175	16331940	1	3096048	3096332	1
2480	-	slr0703	16331941	1	3096388	3097173	2
2480	-	smr0002	16331942	1	3097275	3097379	3
2480	-	slr0704	16331943	1	3097436	3098284	4
2481	-	ssr1176	16331944	1	3098425	3098718	1
2482	-	ssr1256	16332215	1	3427756	3428013	1
2483	-	ssr1375	16330696	1	1684497	1684691	1
2484	ndhL	ssr1386	16330715	1	1700893	1701135	1
2484	-	slr0815	16330716	1	1701192	1701557	2
2484	-	slr0816	16330717	1	1701615	1702118	3
2485	rpmG	ssr1398	16331710	1	2831106	2831303	1
2485	rpsR	ssr1399	16331711	1	2831400	2831615	2
2486	-	ssr1407	16331717	1	2839689	2839904	1
2487	ycf34	ssr1425	16331731	1	2857507	2857755	1
2488	-	ssr1480	16330189	1	1135337	1135588	1
2489	-	ssr1499	16330210	1	1156234	1156503	1
2490	-	ssr1513	16331644	1	2760435	2760632	1
2491	-	ssr1528	16331657	1	2775324	2775608	1
2492	-	ssr1562	16332058	1	3235429	3235680	1
2493	rpmB	ssr1604	16329458	1	318661	318897	1
2494	-	ssr1698	16329747	1	637666	637956	1
2495	tyrS	ssr1720	16329762	1	662952	663188	1
2496	rpmF	ssr1736	16329626	1	502042	502215	1
2497	-	ssr1768	16329526	1	384050	384247	1
2498	-	ssr1853	16329233	1	74498	74785	1
2499	-	ssr2009	16329970	1	878937	879209	1
2500	-	ssr2016	16329981	1	890827	891024	1
2501	-	ssr2047	16330110	1	1040092	1040355	1
2502	bchB	ssr2049	16330112	1	1042306	1042557	1
2503	-	ssr2060	16330123	1	1050490	1050729	1
2504	grxC	ssr2061	16330124	1	1050812	1051078	1
2504	gshB	slr1238	16330125	1	1051159	1052121	2
2505	-	ssr2062	16330126	1	1052518	1052784	1
2506	-	ssr2067	16330131	1	1056714	1056944	1
2506	pntB	slr1434	16330132	1	1056985	1058427	2
2507	-	ssr2078	16330423	1	1384824	1385084	1
2508	-	ssr2087	16330436	1	1395922	1396176	1
2509	-	ssr2130	16330884	1	1884739	1884927	1
2510	-	ssr2153	16329445	1	303424	303621	1
2511	-	ssr2194	16330668	1	1654943	1655140	1
2512	-	ssr2201	16330672	1	1660069	1660287	1
2512	-	slr1327	16330673	1	1660277	1660711	2
2513	-	ssr2227	16330691	1	1679517	1679804	1
2514	-	ssr2315	16329782	1	679295	679510	1
2515	-	ssr2318	16329787	1	682854	683117	1
2516	-	ssr2333	16329799	1	698723	698962	1
2516	feoB	slr1392	16329800	1	698970	700814	2
2517	-	ssr2406	16330138	1	1065398	1065622	1
2518	-	ssr2422	16330149	1	1081887	1082141	1
2519	-	ssr2549	16330616	1	1604293	1604463	1
2520	-	ssr2551	16330618	1	1606361	1606645	1
2521	-	ssr2554	16330621	1	1609539	1609805	1
2521	menA	slr1518	16330622	1	1609826	1610749	2
2521	hglK	slr1519	16330623	1	1610727	1611464	3
2522	-	ssr2595	16330061	1	982968	983180	1
2522	-	slr1544	16330062	1	983229	983540	2
2523	-	ssr2611	16330074	1	995022	995219	1
2523	lysS	slr1550	16330075	1	995275	996807	2
2524	-	ssr2699	16329603	1	473414	473662	1
2525	-	ssr2708	16329611	1	482542	482703	1
2526	-	ssr2711	16329612	1	482945	483199	1
2527	clpS	ssr2723	16331021	1	2032601	2032891	1
2528	-	ssr2754	16331058	1	2074694	2074957	1
2529	-	ssr2786	16332252	1	3477551	3477754	1
2530	-	ssr2802	16330956	1	1961439	1961600	1
2531	-	ssr2803	16330957	1	1961625	1961876	1
2532	-	ssr2806	16330958	1	1962366	1962545	1
2533	psaE	ssr2831	16330975	1	1982049	1982273	1
2534	-	ssr2843	16329817	1	721429	721692	1
2534	-	slr1702	16329818	1	721724	722479	2
2535	-	ssr2848	16329825	1	728271	728489	1
2536	-	ssr2857	16329832	1	734665	734859	1
2537	-	ssr2898	16330512	1	1483397	1483603	1
2538	-	ssr2962	16329657	1	545029	545253	1
2538	-	slr1767	16329658	1	545250	545588	2
2539	-	ssr2972	16329374	1	226928	227098	1
2539	-	slr1773	16329375	1	227123	227899	2
2539	-	slr1774	16329376	1	227943	228812	3
2539	-	slr1776	16329377	1	228866	230566	4
2540	-	ssr2998	16329405	1	261863	262060	1
2541	-	ssr3000	16329408	1	264190	264477	1
2542	-	ssr3122	16329669	1	554289	554546	1
2542	-	slr1846	16329670	1	554727	555050	2
2543	-	ssr3184	16330286	1	1239156	1239383	1
2544	-	ssr3188	16330290	1	1242336	1242605	1
2545	-	ssr3189	16330293	1	1244438	1244605	1
2546	-	ssr3300	16331199	1	2242886	2243137	1
2547	-	ssr3341	16330790	1	1780086	1780298	1
2548	apcC	ssr3383	16330468	1	1431698	1431901	1
2549	-	ssr3402	16330485	1	1452872	1453162	1
2550	-	ssr3409	16329848	1	751381	751674	1
2551	-	ssr3410	16329849	1	751671	751967	1
2552	-	ssr3452	16329689	1	572736	572909	1
2553	-	ssr3465	16329699	1	582238	582477	1
2554	-	ssr3467	16329705	1	586858	587145	1
2555	-	ssr3532	16330560	1	1538916	1539158	1
2555	-	slr2080	16330561	1	1539145	1539597	2
2556	-	ssr3570	16330632	1	1620037	1620222	1
2556	-	ssr3571	16330633	1	1620276	1620539	2
2557	-	ssr5009	38505544	1	15996	16235	1
2558	-	ssr5020	38505555	1	24181	24462	1
2558	-	slr5021	38505556	1	24473	24787	2
2558	-	slr5022	38505557	1	24798	25955	3
2558	-	slr5023	38505558	1	25994	27175	4
2558	-	slr5024	38505559	1	27175	27735	5
2559	-	ssr5074	38505609	1	73270	73485	1
2560	-	ssr5092	38505627	1	90973	91218	1
2561	-	ssr5117	38505652	1	107531	107746	1
2562	-	ssr5120	38505655	1	109617	109907	1
2563	-	ssr5121	38505656	1	110068	110283	1
2564	-	ssr6002	38505827	1	3505	3753	1
2565	-	ssr6003	38505828	1	3853	4080	1
2565	-	slr6004	38505829	1	4050	4406	2
2565	-	slr6005	38505830	1	4463	5251	3
2565	-	slr6006	38505831	1	5251	6279	4
2566	-	ssr6019	38505844	1	21838	22035	1
2567	-	ssr6020	38505845	1	22192	22410	1
2568	-	ssr6024	38505849	1	24263	24442	1
2569	-	ssr6026	38505851	1	25216	25473	1
2570	-	ssr6027	38505852	1	25538	25729	1
2571	-	ssr6030	38505855	1	27578	27796	1
2572	-	ssr6046	38505871	1	43486	43689	1
2572	-	slr6047	38505872	1	43696	47151	2
2572	-	ssr6048	38505873	1	47182	47409	3
2572	-	slr6049	38505874	1	47396	47815	4
2572	-	slr6050	38505875	1	47827	51129	5
2573	-	ssr6062	38505887	1	58222	58470	1
2574	-	ssr6078	38505903	1	76556	76753	1
2575	-	ssr6079	38505904	1	76910	77128	1
2576	-	ssr6083	38505908	1	78981	79160	1
2577	-	ssr6085	38505910	1	79934	80191	1
2578	-	ssr6086	38505911	1	80256	80447	1
2579	-	ssr6089	38505914	1	82296	82514	1
2580	-	ssr6099	38505924	1	93525	93761	1
2580	-	slr6100	38505925	1	93820	94140	2
2580	-	slr6101	38505926	1	94281	94700	3
2580	-	slr6102	38505927	1	94710	97901	4
2580	-	slr6103	38505928	1	97886	98596	5
2581	-	ssr7018	38505686	1	17795	18016	1
2582	-	ssr7035	38505703	1	31822	32097	1
2583	-	ssr7036	38505704	1	32289	32483	1
2584	-	ssr7040	38505708	1	36597	36848	1
2584	-	slr7041	38505709	1	36839	37201	2
2585	-	ssr8013	38505788	1	9713	9940	1
2585	-	slr8014	38505789	1	9948	10373	2
2585	-	slr8015	38505790	1	10395	10994	3
2585	-	slr8016	38505791	1	10998	11867	4
2586	-	ssr8047	38505822	1	41994	42194	1
